id,raw_skill_text,normalized_text,occurrence_count,status,source_type,source_model,source_object_id,example_job,rough_bucket,proposed_decision,proposed_target_canonical_skill,proposed_target_category,confidence,approved_for_phase_15d,decision_reason
852,Proxy,proxy,9,pending,job,,1125,Ingenieur Cybersecurite (H/F) | E-KENT | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
451,QGIS,qgis,9,pending,job,,664,Data Engineer (H/F) | E-KENT | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
363,Qt,qt,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
414,Qt Framework,qt framework,9,pending,job,,164,Ingénieur Développement C++ (H/F) | INTERSCIENCE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
369,Qt Test,qt test,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
519,Query Optimization,query optimization,9,pending,job,,677,Data Engineer Pole BI (H/F) | OPTEVEN ASSURANCES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
594,RHCE,rhce,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
526,Rancher,rancher,9,pending,job,,793,Ingénieur DevOps   (H/F) | DAVIDSON PACA | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
453,RasterIO,rasterio,9,pending,job,,664,Data Engineer (H/F) | E-KENT | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
785,Real-time Processing,real time processing,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
578,RedHat,redhat,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
832,Regulated Environment Experience,regulated environment experience,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
254,Relational Databases,relational databases,9,pending,job,,98,Développeur Java confirmé - Marseille (H/F) | EPSYL | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
840,Remote access tools,remote access tools,9,pending,job,,1123,Alternant Support Informatique  - Identité numérique (H/F) | CHAMBERSIGN FRANCE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
624,Risk Metrics,risk metrics,9,pending,job,,1066,Developpeur informatique spécialisé en finance (H/F) | LUNALOGIC | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
345,Robot Framework,robot framework,9,pending,job,,145,Ingénieur(e) en développement logiciel & IA en alternance H/F (H/F) | STEEL ELECTRONIQUE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
776,Robustesse et maintenabilité du code,robustesse et maintenabilite du code,9,pending,job,,1101,Développeur Java Android Senior H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
725,Routers,routers,9,pending,job,,1087,Technicien.ne informatique F/H en alternance (H/F) | DOMIDEP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
650,"Réseau (notions de base : IP, DHCP, DNS, Wi-Fi)",reseau notions de base ip dhcp dns wi fi,9,pending,job,,1073,Alternant Informatique Systèmes & Réseaux H/F (H/F) | FDG GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
181,"Réseaux (LAN, WAN)",reseaux lan wan,9,pending,job,,42,Ingénieur Middleware DevOps | ITS GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
545,Réseaux IP,reseaux ip,9,pending,job,,796,Ingénieur Systèmes - Automatisation & DevOps | TELESPAZIO FRENCH GUIANA | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
406,Réseaux industriels,reseaux industriels,9,pending,job,,157,Ingénieur Développement Logiciel Industriel / Supervision C# (H/F) |  | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
290,SAP HANA,sap hana,9,pending,job,,103,Alternance : Ingénieur(e) Logiciel Augmenté par l'IA H/F | SAP FRANCE | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
589,SC-200,sc 200,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
590,SC-300,sc 300,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
688,SCCM,sccm,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
253,SCIM,scim,9,pending,job,,98,Développeur Java confirmé - Marseille (H/F) | EPSYL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
754,SFTP,sftp,9,pending,job,,1099,Développeur / Développeuse informatique PHP (H/F) | P2B SOLUTIONS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
630,SSIS,ssis,9,pending,job,,1070,DATA ENGINEER (H/F) | DATA PRAXIS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
388,STM32,stm32,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
830,SaaS Experience,saas experience,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
338,Sage X3 V12,sage x3 v12,9,pending,job,,131,Developpeur Sage (H/F) | E-KENT | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
841,Scala 2,scala 2,9,pending,job,,1124,[Stage] Développeur Backend Scala F/H (H/F) | FINANCIERE DES PAIEMENTS  ELECTRONIQUES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
842,Scala 3,scala 3,9,pending,job,,1124,[Stage] Développeur Backend Scala F/H (H/F) | FINANCIERE DES PAIEMENTS  ELECTRONIQUES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
829,Scale-up Experience,scale up experience,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
699,Schneider PLCs,schneider plcs,9,pending,job,,1082,Automaticien Informatique Industrielle en alternance (H/F)  | MERSEN FRANCE LA MURE SAS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
794,SciPy,scipy,9,pending,job,,1105,Développeur Python (H/F) | MATEN | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
323,Scraping,scraping,9,pending,job,,127,Developpeur full stack (H/F) | MEDIA-START | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
270,Scripts Shell / Bash,scripts shell bash,9,pending,job,,100,Ingénieur Développement Logiciel Embarqué Temps Réel (H/F) | CARE TECHNOLOGY CONSULTING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
550,Serverless,serverless,9,pending,job,,797,Consultant DevOps/Cloud (H/F) | DEVOTEAM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
183,Serveurs d'application Java,serveurs d application java,9,pending,job,,42,Ingénieur Middleware DevOps | ITS GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
184,Serveurs d'application WEB,serveurs d application web,9,pending,job,,42,Ingénieur Middleware DevOps | ITS GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
422,Service-oriented architecture,service oriented architecture,9,pending,job,,194,Développeur.se Fullstack (H/F) | OYO COMMUNITIES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
700,Siemens PLCs,siemens plcs,9,pending,job,,1082,Automaticien Informatique Industrielle en alternance (H/F)  | MERSEN FRANCE LA MURE SAS | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
766,Sketch,sketch,9,pending,job,,1100,Développeur Java Confirmé UX/UI H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
827,Software Performance,software performance,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
826,Software Security,software security,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
525,Sonarqube,sonarqube,9,pending,job,,793,Ingénieur DevOps   (H/F) | DAVIDSON PACA | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
427,Spring Cloud,spring cloud,9,pending,job,,197,Ingénieur Fullstack Java/Angular (H/F) | INOV TEAM LABS | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
828,Startup Experience,startup experience,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
438,Statistics,statistics,9,pending,job,,342,(ALTERNANCE) - Data Engineer (H/F) | AUTOMOTIVE CELLS COMPANY SE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
531,Supervision Tools,supervision tools,9,pending,job,,794,Ingénieur de Production / DevOps (H/F) | GITEC HUMAN RESOURCES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
651,Support utilisateur,support utilisateur,9,pending,job,,1073,Alternant Informatique Systèmes & Réseaux H/F (H/F) | FDG GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
737,Swing,swing,9,pending,job,,1091,STAGE DÉVELOPPEUR IA - H/F |  | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
639,Switch VLAN Administration,switch vlan administration,9,pending,job,,1072,Alternant - Technicien informatique (H/F) | COMMUNAUTE DE COMMUNES DE LA PLAINE DIJO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
727,Switches,switches,9,pending,job,,1087,Technicien.ne informatique F/H en alternance (H/F) | DOMIDEP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
248,Symfony 6.4,symfony 6.4,9,pending,job,,97,Développeur Fullstack Symfony (H/F) | JMC TELEPROGRAMMES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
249,Symfony Multi-apps,symfony multi apps,9,pending,job,,97,Développeur Fullstack Symfony (H/F) | JMC TELEPROGRAMMES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
359,System Optimization,system optimization,9,pending,job,,149,Ingénieur Logiciel Embarqué Linux (H/F) | ALTEN SYSTEMES D'INFORMATION ET RESEAUX | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
264,Systèmes temps réel,systemes temps reel,9,pending,job,,100,Ingénieur Développement Logiciel Embarqué Temps Réel (H/F) | CARE TECHNOLOGY CONSULTING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
236,Sécurisation physique et logique,securisation physique et logique,9,pending,job,,53,Exploitant Cybersecurité (H/F) | INTERACTION PROVENCE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
779,Sécurité applicative,securite applicative,9,pending,job,,1101,Développeur Java Android Senior H/F (H/F) | Scalian | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
440,Sécurité des systèmes,securite des systemes,9,pending,job,,358,Alternance BAC +4 en cybersécurité F/H | LA POSTE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
803,TFS,tfs,9,pending,job,,1109,Développeur web .Net Core (F/H) (H/F) | C-TECHNOLOGY | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
708,Tablet support,tablet support,9,pending,job,,1084,ALTERNANT - TECHNICIEN SUPPORT INFORMATIQUE F/H (H/F) | CARGO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
131,Talend,talend,9,pending,job,,31,Data Engineer Python Spark + ETL/ELT (H/F) | HOLENEK INGENIERIE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
588,Tanium,tanium,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
646,Teams,teams,9,pending,job,,1073,Alternant Informatique Systèmes & Réseaux H/F (H/F) | FDG GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
310,Technical Design,technical design,9,pending,job,,121,Ingénieur Développeur Full Stack F/H (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
301,Testing,testing,9,pending,job,,108,Fullstack Developer Confirmé/Senior (Backend oriented) (H/F) | THE NAVIGATION FAMILY | active,review_frequency,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
425,Tests automatisés,tests automatises,9,pending,job,,197,Ingénieur Fullstack Java/Angular (H/F) | INOV TEAM LABS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
714,Tests de bon fonctionnement,tests de bon fonctionnement,9,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
721,Ticketing system,ticketing system,9,pending,job,,1086,Apprenti(e) Technicien(ne) Informatique (H/F) | GROUPE GAZECHIM SERVICES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
837,Ticketing tools,ticketing tools,9,pending,job,,1123,Alternant Support Informatique  - Identité numérique (H/F) | CHAMBERSIGN FRANCE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
435,Time Series Analysis,time series analysis,9,pending,job,,342,(ALTERNANCE) - Data Engineer (H/F) | AUTOMOTIVE CELLS COMPANY SE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
444,TryHackMe,tryhackme,9,pending,job,,358,Alternance BAC +4 en cybersécurité F/H | LA POSTE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
165,Télédétection,teledetection,9,pending,job,,40,Ingénieur Développement DevOps  (H/F) | INSTITUT FRANCAIS DE RECHERCHE POUR L EX | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
267,U-Boot,u boot,9,pending,job,,100,Ingénieur Développement Logiciel Embarqué Temps Réel (H/F) | CARE TECHNOLOGY CONSULTING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
395,UART,uart,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
362,Unity,unity,9,pending,job,,149,Ingénieur Logiciel Embarqué Linux (H/F) | ALTEN SYSTEMES D'INFORMATION ET RESEAUX | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
413,Unreal Engine,unreal engine,9,pending,job,,163,Ingenieur Architecte Developpeur C++ (H/F) | PB SOLUTIONS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
676,User Account Management,user account management,9,pending,job,,1078,Apprenti (e) en gestion informatique d'établissement | LEGTPA RETHEL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
729,User Support,user support,9,pending,job,,1087,Technicien.ne informatique F/H en alternance (H/F) | DOMIDEP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
539,VMware vSphere,vmware vsphere,9,pending,job,,796,Ingénieur Systèmes - Automatisation & DevOps | TELESPAZIO FRENCH GUIANA | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
798,VSCode,vscode,9,pending,job,,1107,INGÉNIEUR DÉVELOPPEUR Full Stack (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
376,VTK,vtk,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
368,Valgrind,valgrind,9,pending,job,,151,Ingénieur Développement Logiciel C++/QT (H/F) | LES INTERIMAIRES PROFESSIONNELS TERTIAIR | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
735,Vertex AI,vertex ai,9,pending,job,,1091,STAGE DÉVELOPPEUR IA - H/F |  | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
677,Video Conferencing Support,video conferencing support,9,pending,job,,1078,Apprenti (e) en gestion informatique d'établissement | LEGTPA RETHEL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
746,Virtualisation,virtualisation,9,pending,job,,1096,Alternant Cybersécurité (H/F) | COOPERATIVE AGRICOLE PROVENCE LANGUEDOC | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
417,Virtualization,virtualization,9,pending,job,,193,RESPONSABLE DSI FULLSTACK (H/F) | TEAM INTERIM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
416,Visual Studio,visual studio,9,pending,job,,192,Développeur Fullstack .NET / React H/F | CRIT INTERIM | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
242,Vitest,vitest,9,pending,job,,95,Développeur web full stack (H/F) | GERESO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
698,WAGO PLCs,wago plcs,9,pending,job,,1082,Automaticien Informatique Industrielle en alternance (H/F)  | MERSEN FRANCE LA MURE SAS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
176,WEB,web,9,pending,job,,42,Ingénieur Middleware DevOps | ITS GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
402,WPF,wpf,9,pending,job,,157,Ingénieur Développement Logiciel Industriel / Supervision C# (H/F) |  | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
804,Web API,web api,9,pending,job,,1109,Développeur web .Net Core (F/H) (H/F) | C-TECHNOLOGY | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
796,Web framework (Python),web framework python,9,pending,job,,1105,Développeur Python (H/F) | MATEN | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
327,Web technologies,web technologies,9,pending,job,,128,Developpeur informatique projet (H/F) | LYNX RH SERVICES DEV | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
799,Webservices,webservices,9,pending,job,,1108,DEVELOPPEUR FULL STACK JAVA (H/F) | REYNOLDS AND REYNOLDS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
685,Windows 10,windows 10,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
644,Windows 10/11,windows 10 11,9,pending,job,,1073,Alternant Informatique Systèmes & Réseaux H/F (H/F) | FDG GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
686,Windows 11,windows 11,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
684,Windows 7,windows 7,9,pending,job,,1079,ALTERNANT Technicien Support Informatique H/F/NB | NRJ GROUP | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
182,WireShark,wireshark,9,pending,job,,42,Ingénieur Middleware DevOps | ITS GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
527,XL Deploy,xl deploy,9,pending,job,,794,Ingénieur de Production / DevOps (H/F) | GITEC HUMAN RESOURCES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
528,XL Release,xl release,9,pending,job,,794,Ingénieur de Production / DevOps (H/F) | GITEC HUMAN RESOURCES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
185,XLR/XLD,xlr xld,9,pending,job,,44,Ingénieur de Production DevOps | ITS GROUP | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
390,Yocto,yocto,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
283,ZEPHYR,zephyr,9,pending,job,,102,Ingénieur Développeur Sénior Logiciel Embarqué (H/F) | WIKA INSTRUMENTS SARL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
432,Zaproxy,zaproxy,9,pending,job,,325,Ingénieur / Ingénieure DevOps           (H/F) | KODEMADE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
168,Zarr,zarr,9,pending,job,,40,Ingénieur Développement DevOps  (H/F) | INSTITUT FRANCAIS DE RECHERCHE POUR L EX | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
705,Zoom,zoom,9,pending,job,,1084,ALTERNANT - TECHNICIEN SUPPORT INFORMATIQUE F/H (H/F) | CARGO | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
846,circe,circe,9,pending,job,,1124,[Stage] Développeur Backend Scala F/H (H/F) | FINANCIERE DES PAIEMENTS  ELECTRONIQUES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
132,dltHub,dlthub,9,pending,job,,31,Data Engineer Python Spark + ETL/ELT (H/F) | HOLENEK INGENIERIE | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
383,développement bas niveau,developpement bas niveau,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
397,environnements industriels,environnements industriels,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
845,fs2,fs2,9,pending,job,,1124,[Stage] Développeur Backend Scala F/H (H/F) | FINANCIERE DES PAIEMENTS  ELECTRONIQUES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
843,http4s,http4s,9,pending,job,,1124,[Stage] Développeur Backend Scala F/H (H/F) | FINANCIERE DES PAIEMENTS  ELECTRONIQUES | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
750,phpDoc,phpdoc,9,pending,job,,1099,Développeur / Développeuse informatique PHP (H/F) | P2B SOLUTIONS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
751,phpStorm,phpstorm,9,pending,job,,1099,Développeur / Développeuse informatique PHP (H/F) | P2B SOLUTIONS | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
574,principes d'architecture de sécurité,principes d architecture de securite,9,pending,job,,890,Architecte Cybersécurité - Marseille (H/F) | EPSYL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
577,secure-by-design,secure by design,9,pending,job,,890,Architecte Cybersécurité - Marseille (H/F) | EPSYL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
844,tapir,tapir,9,pending,job,,1124,[Stage] Développeur Backend Scala F/H (H/F) | FINANCIERE DES PAIEMENTS  ELECTRONIQUES | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
576,vulnérabilités,vulnerabilites,9,pending,job,,890,Architecte Cybersécurité - Marseille (H/F) | EPSYL | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
